Gene	signal_to_noise_ratio
CTBP1	0.03897016376205742
FOXE1	0.03902597641819723
216618_at	0.03907580741242861
FLJ11155	0.0390892415914497
MSF	0.03909329056756246
RCN3	0.03919836472182912
217011_at	0.03920645956244021
NBEA	0.03932397309481886
RACGAP1	0.039362090114369544
207932_at	0.03938127276475969
NUDT11	0.039420348559033765
NELL2	0.03945337574882777
PRLH	0.039529907612429124
IL1F5	0.039553770259082494
CHS1	0.039581181090002825
SLC8A1	0.039581255216327334
EIF2B3	0.03958391272850407
PSD	0.03958729527740744
PLEKHM1	0.03959068018006262
FLJ22390	0.03969432554304278
KIAA1005	0.03981566872194756
XBP1	0.039819553605834064
RASSF3	0.03983106314682332
217672_x_at	0.039846753542197744
MAPK8IP1	0.03985861327743461
ZIC1	0.0398710350237635
215229_at	0.03987228593375184
GBE1	0.03988423033180932
DHX29	0.03990078632867282
GUCA1A	0.03994807245797588
G22P1	0.03995205117286054
C5orf18	0.03995309840625383
C10orf61	0.039997282354912844
REG1A	0.039999524354129457
IFNA13	0.040028481724093484
SETBP1	0.04004735076717699
ZNF36	0.04005994590807028
C11orf23	0.04007158740658749
FLJ11535	0.04007487072354394
APBB3	0.0401020279619786
YT521	0.04014845120138925
SLC5A6	0.040208149962220885
BFSP2	0.040210045915439176
C19orf13	0.04028418662565056
KAB	0.04030370402057214
TYR	0.040306637452840514
ATXN10	0.04036468337513884
PBXIP1	0.04041037185375581
TNFRSF7	0.04043891015120362
STK23	0.04044639880553634
C5orf19	0.04046277501824613
NAV2	0.040474201057116695
214008_at	0.04048568884576507
216583_x_at	0.04052847564390193
MYCBP	0.04057566082600363
PLAC8	0.04060958726049822
C20orf28	0.04063105031320392
NUP93	0.04064566936878454
C2orf18	0.040647738592373896
C1orf2	0.040679042968997006
NPR1	0.04068653644038581
GYPE /// GYPB	0.04071449657099588
PDE1B	0.04073681564389857
216245_at	0.0407447773124994
POLR3E	0.04075790477947903
PP784	0.040816525431680815
LATS1	0.04081884056579965
CCT7	0.040897117520858624
FLJ10900	0.0409382343587273
PPP1R3A	0.04097226562176344
KCNQ2	0.040977221561772734
KCTD12	0.04102646788350612
C19orf29	0.04103899813318123
AP1GBP1	0.041060690106381054
THTPA	0.04106652925730995
RDX	0.04106672900155463
HTATSF1	0.04110826952496065
TSPYL4	0.0411328992181214
RBM21	0.04114854628994672
DKKL1	0.041152604666689
UPK2	0.04119351011911166
LRP8	0.04119600272680161
65472_at	0.041268963453155956
KIAA0261	0.04127529184090896
PTHR2	0.04128047407873989
IPO9	0.04133095508655623
GMPPB	0.041362658450672066
217709_at	0.04141204301524709
DKFZP434N1235	0.0414159685778895
DGCR13	0.04144158039650432
216878_x_at	0.04146198464535162
CDCA3	0.041471012323340474
216453_at	0.041472437133930895
RERE	0.04147363286593814
215571_at	0.041487862459686504
214149_s_at	0.04152150146288312
MRPS31	0.041560357482264804
SNTG2	0.041573963792972346
PRSS1	0.041594557024897734
GANAB	0.041604715109232054
ZNF505	0.04163156038841751
NUMA1	0.04167684569718835
LOH11CR2A	0.04176848992059516
217035_at	0.04180806569047495
SFRS4	0.04190008364123093
215309_at	0.04190311391364418
SYNJ1	0.0419304250354499
212952_at	0.04193797380719914
HBG1 /// HBG2	0.04195066185831501
217695_x_at	0.04199825972567424
HIST3H2A	0.04202506406575699
ELAVL4	0.0420258872418025
214200_s_at	0.04207186385353484
RUNX3	0.042091235882423104
SOLH	0.04212671516879024
ACVR1B	0.04213458243813041
GPC3	0.04215439842005759
KIAA1040	0.04215966682642593
DNAJC12	0.04217147227962867
RND1	0.04218764768892194
KCNA10	0.04219133971340331
217375_at	0.042206799555229095
TAGLN	0.042242446459594754
TUBA8	0.04224796990856409
CDC34	0.04229539309555175
MLYCD	0.04233190654979822
MASP1	0.04234818807948555
OR1E2 /// OR1E1	0.0423492589739263
EIF3S4	0.0424081653434799
C14orf65	0.04247569863078156
C18orf22	0.04248837358886683
DEPDC6	0.04249952060569022
SMARCC1	0.04252887591828242
NDST2	0.042540023713663486
SELL	0.042550808689608845
217632_at	0.042573982608061736
GPR15	0.0426685369405621
MAK3	0.042719710350086613
ARSE	0.04275816637203897
HPX	0.04277688649541425
PPP3CC	0.04279175149859629
PRPF4B	0.042796243983335834
CPB2	0.04287622075445301
213536_s_at	0.04287842306800962
MFAP3	0.042909305769591136
WNT3	0.042912337297255236
GIT1	0.042944045448095505
NFATC3	0.04297026627768587
GPR2	0.04299992590423637
CREB1	0.043014697646133415
CLCN7	0.04309912656626987
NRIP2	0.04317851465814212
SSTR2	0.04318068332992763
ACTL6B	0.043220031773581136
FLJ22349	0.04325124671651797
215103_at	0.04327485633727441
MGC39325	0.04329598291073322
SLC1A1	0.04329730135418225
ATP10A	0.04331297670529844
LCN7	0.04338344554252401
GOT1	0.04341807229790388
214346_at	0.04347973266998298
PLEKHA2	0.043499919728745375
SF1	0.043563506832295325
MYL9	0.04363627295843707
SLC16A4	0.04368823089182956
SIX5	0.04370363373437235
ECHDC3	0.04372942605784221
MUC6	0.043732168643705
SNCG	0.04377761540289793
CLASP1	0.04380781085706825
LOC90133	0.04380861707071797
UBE2N	0.04383465958267896
PRRG3	0.0438461533517296
LPAL2	0.04389638915976935
215115_x_at	0.04390177488778266
EXTL3	0.04390530839972339
SIL1	0.043917776374810154
217621_at	0.04395012532434769
ACPP	0.04397991154355975
ZBTB3	0.044011748646794385
GPR135	0.044046140954369414
PTH	0.04420017952033446
216558_x_at	0.04427148163457546
217012_at	0.04427343854381589
COL6A3	0.044324392644019425
207916_at	0.044325291844310395
SF3A1	0.04443876685114094
FLJ20641	0.044464757297232066
HERC6	0.04447573876547055
BLVRA	0.04449917639016528
DUX1	0.044511381034743114
215609_at	0.0445294395092622
PRKRIP1	0.044665389544163346
204397_at	0.044699311662249795
217052_x_at	0.044759039844688354
ACO1	0.04476732635770634
TFIP11	0.04480391748718956
ZNF91	0.044862552046440955
CCNB1	0.044892125697215235
OPN1LW /// OPN1MW	0.04490860330257174
ATP7B	0.044925940854701175
KLF12	0.04494605029032296
SLC4A7	0.044970020010471526
PDLIM7	0.045005751340337526
DCC1	0.04507119074543657
ARHGAP1	0.045124675376182866
TBL1Y	0.045125604229404495
PCYT2	0.04513229341604158
SOX18	0.04513797337252642
216890_at	0.04514677366970941
FLJ11000	0.045187875083197264
215774_s_at	0.04519768141804169
MAFG	0.04521259068420071
OR2F1	0.04521512259507613
KIAA0196	0.04534054365164968
ALAS1	0.045343870477689584
YPEL1	0.04535331924747791
SLC6A9	0.04536031634867908
GSTM5	0.04537461678199439
CYBA	0.04547034033915749
NPD014	0.04547178422548636
DKFZP564C186	0.0455019712246247
SSTR5	0.045567868966629635
FBXL12	0.04559299853430324
SRPX2	0.04561418967649715
TNNC1	0.04564205214188996
215071_s_at	0.045679165405961175
KRT12	0.04569494188047529
SV2C	0.04569842201547214
217953_at	0.04574432098527911
PIK3C3	0.045773443813341246
TRPV6	0.04578920411554753
GCM1	0.04582897693660827
KLHDC4	0.04589901951225767
WDR1	0.04591558150631213
KDELR1	0.045919841002006107
RUVBL1	0.04593435811015429
207799_x_at	0.045934997862279815
214781_at	0.045959176793621
COL4A2	0.045972825331107456
FLJ12616	0.04598542257038382
SEH1L	0.04598559035862082
DHCR24	0.0459892531873037
NNMT	0.046007400742238205
LRP2	0.046013190390378954
CESK1	0.046028829580141595
DCPS	0.046075526696923906
216532_x_at	0.04628783225939125
KIAA0342	0.0462926315408978
217654_at	0.04632818993481308
ING1	0.046334368920887235
MOCOS	0.046378904665675715
PCDHA3	0.04638104640076573
PPT1	0.046382414657837864
YTHDC2	0.04641232105447006
AANAT	0.046420327825169486
FSBP /// RAD54B	0.04644509473823617
SPINK1	0.046463802674446976
MGC3113	0.04647319269708907
ACTR3	0.04651802080668307
215604_x_at	0.04652656246671758
EXOSC7	0.046575650983887454
CYLC1	0.046595973878172
TAGLN2	0.046632368838898826
CYP19A1	0.04663301758519512
FLJ14297	0.046642857351388844
203049_s_at	0.04665704091092694
GJA4	0.046689508798176786
CER1	0.046704440704008025
CALB2	0.04670496470646055
GDF3	0.046780100536842326
ZNF335	0.04694110080767706
CAMP	0.04696807163041743
AGTPBP1	0.04698807076457949
SULT1A2	0.04701527038802739
GLUL	0.047031646923774345
NPEPL1	0.04710819221154946
ICAM4	0.04711174423633533
215970_at	0.04713772135843858
ITM2B	0.04714548747575142
SIGLEC8	0.04716556858862779
DPP4	0.04716630033802057
C4orf15	0.04717694792822841
MGC10986	0.0472350985434823
216079_at	0.04727900447935592
HERC4	0.047335253117844645
216366_x_at	0.04734310447345403
PTCH2	0.04735046333333875
AP1G1	0.04738210488071767
TOP2B	0.04742311954607957
CROC4	0.047433353400774016
214807_at	0.04748933973445275
SOX10	0.04753414377716246
ASXL2	0.04755491283056172
PHLDB1	0.04756516421644293
RENBP	0.04758725263583517
NUMB	0.047617622107398665
MANBA	0.047645392110932855
TNNC2	0.04766986579681823
COL4A3BP	0.04776773805848502
SLC25A4	0.047794562317059926
ZNF434	0.047819160631312516
PAI-RBP1	0.047823534229533254
222341_x_at	0.0478257832941052
CDK8	0.04791927939466198
SMAD7	0.04799789992812167
ABCD1	0.04800218500445119
PRO0628	0.04801660025468063
MUC5B	0.048092151293726244
ARID5B	0.048099341482533
SLC9A1	0.04810674759790095
MAPKBP1	0.04813235109999908
DKFZP564K2062	0.04820887231824764
PRC1	0.048211620528512286
MGC51082	0.04830047019510478
ALCAM	0.048311533954527926
216240_at	0.048343438566187655
KIFC1	0.04835614498277345
KLRB1	0.04836147997212389
HMGB3	0.048373559841075664
CASP7	0.04852918778975065
EIF4G3	0.04860785090069088
PPP2R1A	0.04861114098094174
GPM6A	0.048689558796159924
LOC51334	0.04871235268445384
EDG6	0.04878864528017243
C20orf35	0.04882330316769849
UNC84B	0.04886359772127813
GSS	0.048882336461153385
PSG8 /// PSG4 /// PSG9 /// PSG3 /// PSG7	0.04895260202837678
UGT2B28	0.04897586838880852
SDAD1	0.048979053892252836
TESK1	0.049010665555662344
FPRL2	0.04903271832699622
IRAK1	0.04903442618208755
CLDN14	0.04903570322125711
GPD1	0.0490380618486034
FLJ10808	0.04906572496206168
SART1	0.04911183600723316
BGN	0.04912016023991201
C3F	0.04915174715800363
SNX16	0.049188170027985555
RANBP2L1	0.049199034475133574
FLJ25476	0.04922349083755117
TFAP2C	0.049262448847241624
C2GNT3	0.049269927673978794
MUC3B	0.04927506882082205
LOC196993	0.04930603044766964
MLNR	0.04931238185403755
HT001	0.0493496304615773
STAM	0.049367133987144395
SEMA6C	0.04939338560834757
RGS17	0.04939624071162223
216301_at	0.049418623818333535
216409_at	0.049455829081399075
ASS	0.04954074781973994
KCNA5	0.0495650863631488
MAPK9	0.049586579545593666
DIO1	0.049588712946500135
ELOVL1	0.04959982716453578
DNAJC4	0.0496065726971178
GMEB1	0.049631325494287976
UCP3	0.04964501565021122
GRWD1	0.04968108151276487
ERBB2IP	0.04968206077972609
SIRT7	0.04970189807752438
BUB1B	0.04978248819099817
KIAA1971 /// LOC339005	0.04979232069297271
213930_at	0.049798982564371666
PTEN	0.04983294533361107
THEG	0.04986293547441076
RPN1	0.049868313750706
RBM4	0.049878848032565544
IQCE	0.049907695246380106
AMSH-LP	0.049909046439850765
BM039	0.04991125733268039
SMA3	0.04994335119396422
MPHOSPH10	0.049944429248981695
KITLG	0.05002551988673975
IFP38	0.0500577096860122
LOC91316	0.05008606566473946
GPR18	0.050103277575416154
BDKRB2	0.05011425204434135
214744_s_at	0.05020098795139093
LOC253982	0.050207925797536024
C6orf155	0.05022365788661196
IL21R	0.050228078761610485
213429_at	0.050260730534848586
ALS2CR8	0.050350104227044404
THRAP5	0.05040194029572607
KCTD9	0.050408857013768356
INCENP	0.050416722801703694
PKD1-like	0.05043889685449323
PLA2G4C	0.05043992782662193
RALY	0.050487107341637354
SCEL	0.05049304066967765
CRTAC1	0.050550804701304866
ATPAF2	0.050595488340601444
BMPR1A	0.0506040665275469
216146_at	0.050640685182942104
MATP	0.05064702269934985
TLR8	0.050655267054189275
LOC151878	0.05066873286672442
BBS7	0.0506726961653675
BCKDK	0.05067378778917218
HOXC13	0.05067566669147773
FLJ21511	0.050727530781119426
LIG1	0.050763698441837944
STX5A	0.0507841462961175
EBNA1BP2	0.05080257128625269
ACAA1	0.05080741336568573
C10orf72	0.050826381144993035
222348_at	0.0508371633406461
ACAT1	0.05084690593054909
DEFA4	0.05094114588667432
RGS16	0.0509787138632148
LAP3	0.050993650917415194
216214_at	0.05102854449662535
OSBPL7	0.05103407398737246
217664_at	0.051161370060106355
222324_at	0.05117049573447495
QARS	0.05119598509535047
SLC4A1	0.051199889677676275
214275_at	0.05121464506618621
SEMA4G	0.051277961664698536
KPNA2	0.05129754561785826
F2RL1	0.05131797845368112
ILT10	0.05132328736741724
DNAI2	0.05145601124124613
PIN4	0.05154635118885255
DIO2	0.05158769459608976
PWP1	0.05160163167094985
SPRR1B	0.05160392097451927
EDF1	0.05161410396329908
TAF1B	0.051633327788813604
MLSTD1	0.051654129190851494
MRPL28	0.05168969591041872
BFAR	0.05170915460368266
KIAA0494	0.05171170448236587
FRAT1	0.05172591765063782
CUZD1	0.05178682966136573
216809_at	0.05182555975721712
HSPC049	0.051959790616875536
HOXD4	0.05198231505327981
FLJ23235	0.052060613382075696
LOC65122 /// LOC65121	0.05208285795165486
SNPH	0.05219653775188352
SPARC	0.05220516551050746
TNFRSF6	0.052250295520822186
YWHAH	0.05225569521617367
DUX4	0.05225825657118959
HOM-TES-103	0.05230104110765697
CPOX	0.05242580284817444
LIG4	0.052463827205487916
ENAH	0.05249764106549614
IL1F6	0.0525012928984844
S100A12	0.05250197380161081
HRB2	0.052531100016909964
IGH@	0.05259848791778817
TOB2	0.05259857744205542
SIAT8B	0.052667733036057755
VIL1	0.05275433859380946
HSA275986	0.05281365585677034
PCOLN3	0.052815966534971705
LOC94105 /// THY1	0.05290938797392401
NPDC1	0.0530109131722186
217016_x_at	0.05302332115518
ZCCHC2	0.05312272925825864
NTSR1	0.053204866420126624
ZNF482	0.05323731553575509
DAO	0.053240216118408956
EDN3	0.05329129819662478
POLE3	0.05331132875342491
208360_s_at	0.05333173419473463
PURG	0.05338546250403359
81737_at	0.05341409472387858
KIAA1847	0.05345760669914303
MYC	0.05347370717558804
CIB2	0.05348311614230192
ZNF484	0.053526149084893074
KLRD1	0.05356311281317476
DNCI2	0.05374800478432988
B7	0.0537583870609699
216732_at	0.053772634666816824
C14orf111	0.05379499123116226
KIAA0802	0.05381124284914308
LOC163590	0.05381580283443407
RAB3IL1	0.053826770615829446
207737_at	0.053893373953742135
215862_at	0.05392982783803094
MGC2603	0.05395813474032968
LHFPL2	0.05403201908827901
DTNB	0.05403923008058954
MT1K	0.054109569442853285
PCDHA9	0.05411734665648889
222313_at	0.05412326661936255
TUBA1	0.054188616872144046
SIAT7B	0.05422958701298597
PQLC2	0.05423414963905479
SULT2B1	0.05428338851712317
GLRA2	0.05431736355357149
LILRA2	0.05439108140644824
WASPIP	0.0544468886045733
P4HB	0.05447699255955128
HIST1H4B	0.05448381212898284
CCNK	0.05452615274533741
SH2D3A	0.05454647259275002
TM4SF2	0.05455608194606277
WDR21	0.0545897794291572
C1orf16	0.054594316108874885
MUC1	0.054626405350017344
HSPC117	0.054702814892873
COPS5	0.054718594478719164
KLRC2 /// KLRC1	0.05473129756107707
FLJ11036	0.05478608097864199
DPP3	0.054794682116680066
207273_at	0.05482429367545277
RHOBTB2	0.05483474840676161
64488_at	0.054870391722720874
SNX6	0.05495053208340298
GPD1L	0.054976278146089935
QSCN6	0.05498488091065438
C9orf27	0.05502641470047755
FAM46C	0.055053013720118955
CHST11	0.05505832868656334
CELP	0.055061675504893916
CGI-49	0.05509977553465357
SMARCD3	0.05511619136523029
FLJ10945	0.055118976117542164
KIAA0372	0.055136102542564625
LAMA4	0.055201106820063676
ODF2	0.05520959918517049
ORM1 /// ORM2	0.0553044400908339
CENTD2	0.0553218366542803
COPB2	0.05539049827356655
JMJD2D	0.05541444458419549
IQWD1	0.055416989234264205
SIDT1	0.05543219055390464
210245_at	0.05543426671538545
210598_at	0.05544946431247653
KIAA1797	0.05545417110540346
CLDN17	0.05548660265935138
ART1	0.05549289187821289
ALX4	0.05553531411293438
ARPC3	0.05565042244919178
FLJ11457	0.05568622531690467
216475_at	0.05576511134142979
MYH7 /// MYH6	0.055804104477641274
HIST1H1A	0.055902227026280865
CHC1	0.05594601191931054
CCR5	0.05595645019308048
RFNG	0.055959657512105423
MTF1	0.05598958766519703
FBXO38	0.05600727539224528
CDH10	0.056051466848524065
CA8	0.05605967395242722
PTPRT	0.05609872055585203
DHFR	0.05611509134588428
ANGPTL3	0.05611809827513046
RTN4	0.05613471133499104
212583_at	0.05613609196446899
217634_at	0.056152410975795826
217703_x_at	0.056153762016079856
HESX1	0.05618049196746155
ITPR1	0.0561916303264561
LILRB5	0.056204401413539995
ACK1	0.05624317266222036
MAPKAP1	0.056331158552619796
CLSTN1	0.056354223529337076
NES	0.05636843301244843
SDK1	0.05639973318766674
NPHS1	0.056486782943237786
ATXN7L1 /// ATXN7L4	0.05658089178769396
221576_at	0.05660491844056761
216811_at	0.05667440681328445
FLJ11196	0.05687650776406256
HHEX	0.05690348159418954
CNR1	0.05690678666902801
ENO3	0.05691396278551944
PRKCDBP	0.05695456649656054
217172_at	0.05699145691812868
SEC3L1	0.05703937871851211
MYL5	0.057063627606426574
BCL7C	0.057065621925946684
PANX1	0.0570687408959515
ZMPSTE24	0.057082858609417135
ZNF307	0.057133172883980725
ACTN1	0.05714574161930127
EPB41L2	0.057168915589035384
POFUT1	0.05733446865371935
HSPA1B	0.05739046858718448
WNT8B	0.05748251469206366
215133_s_at	0.057498637311077
MTA2	0.05763772362153807
217506_at	0.0576940589238823
HIST1H2BJ	0.05772194798114142
C20orf36	0.057741825119662714
217152_at	0.0577420034660755
BDKRB1	0.05774679088766685
FLJ11588	0.05775822958679933
ECGF1	0.05776949022206657
LHX5	0.05777943928572205
MFN1	0.05779848342313251
216795_at	0.05785024983647987
217156_at	0.05785178242034605
222288_at	0.057860557942436976
DNCH1	0.05799658840294211
MGC10646	0.058059425777218975
PME-1	0.05808359482801116
221477_s_at	0.058092319254298475
OSBP2	0.05815756294802925
IHH	0.05816653103600055
GPR126	0.0583109623819579
NEUROD1	0.05835655440074364
214000_s_at	0.058370513143568746
IL12RB2	0.05838945540117468
EDG2	0.05849303902148837
ACF	0.05850945736837071
213832_at	0.058512151518077135
LOC283755	0.05852047496688388
215317_at	0.05854248484976959
DES	0.058569441698833505
PRPS1L1	0.058573915544250045
HSPA4	0.05862302148372792
FY	0.05863659779882453
ARL6IP	0.05863681043116994
FLJ10233	0.05868430933666336
HN1	0.05870250760237414
TRPC1	0.058733221727542646
EML4	0.058741906936657595
KCNJ4	0.058784513649286746
PYGO1	0.05880665921886153
CAPZB	0.05880876875239886
MGC27165 /// IGH@ /// IGHG1	0.05883894516921575
SUCLG2	0.05886145793968615
NOVA1	0.05890056299681955
214824_at	0.058904794579550224
MTNR1B	0.05893475049437221
IL26	0.058942757942422465
RFX3	0.05894329021799756
C14orf103	0.05901276798372661
217694_at	0.059023910430568524
SNED1	0.05905218578330927
222371_at	0.05911542569543304
SUHW2	0.05912085287333178
EGFL5	0.0591316639964794
CROP	0.05915586705569513
KRTAP9-9	0.05916105624810724
DES /// FAM48A	0.0591665571594998
RANBP6	0.05923080535161166
214858_at	0.05924949405444533
BBC3	0.059285073763781546
CHUK	0.05929359448499514
SLC16A5	0.05935967469276637
KLKB1	0.05938400399305044
213522_s_at	0.05946064422016857
217151_at	0.05947056806384537
GRM5	0.059496988233353774
208944_at	0.059509903206675506
KCNMB4	0.05951725597356079
207750_at	0.05953622791197653
CALCB	0.059540025938030414
PKP4	0.05954722829361404
POP1	0.05957946805078854
ASB4	0.0596568056476296
ZNF407	0.059747312460266995
RAB13	0.05982817223660227
POR	0.05983045622050832
COL21A1	0.05988545861637071
222363_at	0.05990399844747505
GTF2A1	0.05994198696795223
BLMH	0.059979861312622354
207207_at	0.06000078688730016
XPO4	0.060021519896537756
TGM5	0.06008355745126208
PP591	0.060108709850696135
78047_s_at	0.06011237936304128
PDE3B	0.06015668261503765
KLC2	0.060174221540251135
TSG101	0.06022353683554745
GABRA5	0.060227348961757285
DAP	0.06023948701115207
ART3	0.06024017000645472
CES1	0.06032189353795015
DDX1	0.06037187882239536
CDK5R1	0.06038669896657629
CNN3	0.06046110360784112
DNAJC7	0.060463167641776575
BAMBI	0.060506230944715744
